"","代码","名称","日期","开盘价(元)","最高价(元)","最低价(元)","收盘价(元)","涨跌幅","成交额(百万)","成交量(股)"
"31335","000300.SH","沪深300",2023-07-04 10:50:00,3892.72,3893.74,3892.35,3893.58,2e-04,946.93,43593900
"31336","000300.SH","沪深300",2023-07-04 10:51:00,3893.7,3893.78,3893.18,3893.18,-1e-04,813.02,32943100
"31337","000300.SH","沪深300",2023-07-04 10:52:00,3893.34,3895.76,3893.14,3895.64,6e-04,864.07,35380300
"31338","000300.SH","沪深300",2023-07-04 10:53:00,3895.74,3896.05,3895.45,3895.79,0,737.9,31890800
"31339","000300.SH","沪深300",2023-07-04 10:54:00,3895.49,3895.64,3894.46,3894.46,-3e-04,672.89,33639600
"31340","000300.SH","沪深300",2023-07-04 10:55:00,3894.38,3894.79,3894.1,3894.26,-1e-04,692.22,29543200
"31341","000300.SH","沪深300",2023-07-04 10:56:00,3894.25,3894.37,3893.49,3893.63,-2e-04,668.76,39984300
"31342","000300.SH","沪深300",2023-07-04 10:57:00,3893.8,3895.11,3893.62,3894.92,3e-04,704.21,30492900
"31343","000300.SH","沪深300",2023-07-04 10:58:00,3895.05,3895.56,3895.01,3895.03,0,709.22,32200700
"31344","000300.SH","沪深300",2023-07-04 10:59:00,3894.76,3894.83,3894.5,3894.5,-1e-04,697.71,45578700
"31345","000300.SH","沪深300",2023-07-04 11:00:00,3894.56,3894.56,3892.63,3893.39,-3e-04,901.15,48555500
"31346","000300.SH","沪深300",2023-07-04 11:01:00,3893.29,3895.23,3893.18,3895.23,5e-04,755.41,37119600
"31347","000300.SH","沪深300",2023-07-04 11:02:00,3894.92,3896.13,3894.92,3895.97,2e-04,653.86,28138600
"31348","000300.SH","沪深300",2023-07-04 11:03:00,3895.86,3896.01,3895.4,3895.4,-1e-04,545.25,22660500
"31349","000300.SH","沪深300",2023-07-04 11:04:00,3895.73,3896.56,3895.42,3896.34,2e-04,624.65,32930900
"31350","000300.SH","沪深300",2023-07-04 11:05:00,3896.52,3897.1,3896.42,3896.45,0,805.86,35164200
"31351","000300.SH","沪深300",2023-07-04 11:06:00,3896.41,3896.6,3895.94,3895.94,-1e-04,652.12,27312300
"31352","000300.SH","沪深300",2023-07-04 11:07:00,3895.98,3895.98,3895.42,3895.57,-1e-04,581.43,25469100
"31353","000300.SH","沪深300",2023-07-04 11:08:00,3895.6,3895.82,3894.77,3894.77,-2e-04,676.64,35038100
"31354","000300.SH","沪深300",2023-07-04 11:09:00,3894.84,3895.93,3894.83,3895.51,2e-04,733.28,31196300
"31355","000300.SH","沪深300",2023-07-04 11:10:00,3895.6,3896.35,3895.38,3896.21,2e-04,793.09,33072900
"31356","000300.SH","沪深300",2023-07-04 11:11:00,3896.37,3898.03,3896.37,3898.03,5e-04,691.71,31207500
"31357","000300.SH","沪深300",2023-07-04 11:12:00,3897.73,3898.74,3897.71,3897.71,-1e-04,755.33,28821200
"31358","000300.SH","沪深300",2023-07-04 11:13:00,3897.75,3898.46,3897.72,3898.39,2e-04,581.05,25836700
"31359","000300.SH","沪深300",2023-07-04 11:14:00,3898.46,3898.46,3897.2,3897.41,-3e-04,594.47,29129800
"31360","000300.SH","沪深300",2023-07-04 11:15:00,3897.5,3897.5,3896.37,3897.1,-1e-04,688.77,30899000
"31361","000300.SH","沪深300",2023-07-04 11:16:00,3897,3898.06,3896.85,3897.87,2e-04,669.23,25416500
"31362","000300.SH","沪深300",2023-07-04 11:17:00,3897.89,3899.97,3897.62,3899.97,5e-04,839.72,30229100
"31363","000300.SH","沪深300",2023-07-04 11:18:00,3899.98,3899.98,3897.14,3897.14,-7e-04,867.72,33462800
"31364","000300.SH","沪深300",2023-07-04 11:19:00,3896.84,3896.84,3895.29,3896.42,-2e-04,785.57,35747900
"31365","000300.SH","沪深300",2023-07-04 11:20:00,3896.43,3897.05,3896.08,3896.08,-1e-04,842.06,30834500
"31366","000300.SH","沪深300",2023-07-04 11:21:00,3896.31,3897.36,3896.25,3897.36,3e-04,742.3,28462900
"31367","000300.SH","沪深300",2023-07-04 11:22:00,3897.64,3897.89,3897.29,3897.49,0,790.69,28561400
"31368","000300.SH","沪深300",2023-07-04 11:23:00,3897.26,3897.27,3896.54,3896.87,-2e-04,721.42,29321300
"31369","000300.SH","沪深300",2023-07-04 11:24:00,3896.98,3897.52,3896.67,3897.42,1e-04,604.3,24594400
"31370","000300.SH","沪深300",2023-07-04 11:25:00,3897.47,3897.76,3897.23,3897.75,1e-04,615.07,24532900
"31371","000300.SH","沪深300",2023-07-04 11:26:00,3897.85,3898.32,3897.41,3898.18,1e-04,652.2,26387800
"31372","000300.SH","沪深300",2023-07-04 11:27:00,3898.13,3898.28,3897.45,3897.74,-1e-04,636.57,25632000
"31373","000300.SH","沪深300",2023-07-04 11:28:00,3897.79,3898.9,3897.79,3898.84,3e-04,618.75,21652700
"31374","000300.SH","沪深300",2023-07-04 11:29:00,3898.77,3899.18,3898.1,3898.45,-1e-04,496.48,22354800
"31375","000300.SH","沪深300",2023-07-04 11:30:00,3898.42,3898.42,3898.41,3898.41,0,13.61,470300
"31376","000300.SH","沪深300",2023-07-04 13:00:00,3898.48,3899.16,3895.31,3895.92,-6e-04,2347.89,133918900
"31377","000300.SH","沪深300",2023-07-04 13:01:00,3896.06,3897.49,3895.88,3897.49,4e-04,1036.02,47739000
"31378","000300.SH","沪深300",2023-07-04 13:02:00,3897.38,3897.58,3896.83,3897.22,-1e-04,788.6,31522300
"31379","000300.SH","沪深300",2023-07-04 13:03:00,3897.6,3897.88,3897.11,3897.74,1e-04,794.78,34990000
"31380","000300.SH","沪深300",2023-07-04 13:04:00,3897.62,3898.21,3897.38,3898.21,1e-04,873.94,34878900
"31381","000300.SH","沪深300",2023-07-04 13:05:00,3898.18,3898.48,3897.38,3897.97,-1e-04,876.63,36690900
"31382","000300.SH","沪深300",2023-07-04 13:06:00,3897.6,3898.62,3897.6,3898.33,1e-04,973.26,44590900
"31383","000300.SH","沪深300",2023-07-04 13:07:00,3898.36,3898.36,3897.19,3897.25,-3e-04,831.23,32538700
"31384","000300.SH","沪深300",2023-07-04 13:08:00,3897.11,3898.73,3897.09,3898.2,2e-04,951.62,38530900
"31385","000300.SH","沪深300",2023-07-04 13:09:00,3898.28,3898.37,3896.92,3897.24,-2e-04,903.96,40052100
"31386","000300.SH","沪深300",2023-07-04 13:10:00,3896.96,3896.96,3895.76,3896.21,-3e-04,806.2,34191000
"31387","000300.SH","沪深300",2023-07-04 13:11:00,3896.48,3897.58,3896.02,3897.58,4e-04,765.1,35274600
"31388","000300.SH","沪深300",2023-07-04 13:12:00,3897.57,3899.13,3897.57,3898.53,2e-04,901.19,32547200
"31389","000300.SH","沪深300",2023-07-04 13:13:00,3898.33,3898.63,3897.93,3898.28,-1e-04,685.09,29712900
"31390","000300.SH","沪深300",2023-07-04 13:14:00,3898.14,3899.22,3898.14,3899.04,2e-04,728.34,34510200
"31391","000300.SH","沪深300",2023-07-04 13:15:00,3899.43,3899.64,3899.27,3899.46,1e-04,786.69,32850900
"31392","000300.SH","沪深300",2023-07-04 13:16:00,3899.23,3899.29,3898.02,3898.27,-3e-04,742.2,34975300
"31393","000300.SH","沪深300",2023-07-04 13:17:00,3898.48,3898.48,3897.42,3897.42,-2e-04,646.96,26163300
"31394","000300.SH","沪深300",2023-07-04 13:18:00,3897.55,3897.82,3897.21,3897.69,1e-04,646.14,26633800
"31395","000300.SH","沪深300",2023-07-04 13:19:00,3897.76,3898.14,3897.56,3897.99,1e-04,652.25,29632800
"31396","000300.SH","沪深300",2023-07-04 13:20:00,3897.84,3898.81,3897.84,3898.34,1e-04,688.66,29571800
"31397","000300.SH","沪深300",2023-07-04 13:21:00,3898.51,3898.73,3897.31,3898.03,-1e-04,594.86,29978600
"31398","000300.SH","沪深300",2023-07-04 13:22:00,3897.95,3899.07,3897.95,3899.07,3e-04,620.38,29386500
"31399","000300.SH","沪深300",2023-07-04 13:23:00,3898.9,3898.9,3896.63,3897.3,-5e-04,728.86,40386900
"31400","000300.SH","沪深300",2023-07-04 13:24:00,3897.26,3897.54,3896.94,3896.94,-1e-04,695.84,33727500
"31401","000300.SH","沪深300",2023-07-04 13:25:00,3896.61,3896.61,3895.42,3895.42,-4e-04,860.24,43854400
"31402","000300.SH","沪深300",2023-07-04 13:26:00,3895.38,3895.69,3894.62,3895.01,-1e-04,876.4,45023900
"31403","000300.SH","沪深300",2023-07-04 13:27:00,3894.84,3894.84,3892.71,3893.45,-4e-04,838.26,46706700
"31404","000300.SH","沪深300",2023-07-04 13:28:00,3893.09,3893.44,3892.65,3892.84,-2e-04,789.08,40278500
"31405","000300.SH","沪深300",2023-07-04 13:29:00,3892.55,3892.55,3891.44,3891.44,-4e-04,954.84,50206000
"31406","000300.SH","沪深300",2023-07-04 13:30:00,3891.59,3891.59,3889.69,3889.82,-4e-04,1210.39,65374800
"31407","000300.SH","沪深300",2023-07-04 13:31:00,3889.69,3890.66,3889.61,3890.43,2e-04,845.19,40356300
"31408","000300.SH","沪深300",2023-07-04 13:32:00,3890.26,3890.72,3890.2,3890.67,1e-04,709.73,34918000
"31409","000300.SH","沪深300",2023-07-04 13:33:00,3890.29,3890.94,3890.11,3890.7,0,704.61,37341200
"31410","000300.SH","沪深300",2023-07-04 13:34:00,3890.52,3891.67,3890.13,3891.52,2e-04,759.94,36010000
"31411","000300.SH","沪深300",2023-07-04 13:35:00,3891.21,3891.9,3891.21,3891.77,1e-04,685.96,31568900
"31412","000300.SH","沪深300",2023-07-04 13:36:00,3891.92,3892.57,3891.64,3892.2,1e-04,588.46,28480800
"31413","000300.SH","沪深300",2023-07-04 13:37:00,3892.65,3892.82,3892.25,3892.72,1e-04,586.59,26511800
"31414","000300.SH","沪深300",2023-07-04 13:38:00,3892.74,3893.55,3892.73,3893.55,2e-04,568.48,27193800
"31415","000300.SH","沪深300",2023-07-04 13:39:00,3893.74,3893.86,3893.29,3893.66,0,602.76,35412900
"31416","000300.SH","沪深300",2023-07-04 13:40:00,3893.46,3893.46,3891.92,3891.98,-4e-04,671.16,40538800
"31417","000300.SH","沪深300",2023-07-04 13:41:00,3892.13,3892.57,3891.85,3892.24,1e-04,628.06,54173300
"31418","000300.SH","沪深300",2023-07-04 13:42:00,3892.03,3892.43,3891.8,3892.16,0,565.85,30753400
"31419","000300.SH","沪深300",2023-07-04 13:43:00,3891.9,3892.15,3891.35,3891.35,-2e-04,579.84,31150200
"31420","000300.SH","沪深300",2023-07-04 13:44:00,3891.39,3892.09,3891.39,3891.72,1e-04,580.38,35087200
"31421","000300.SH","沪深300",2023-07-04 13:45:00,3891.79,3892.32,3891.55,3892.15,1e-04,603.97,34211600
"31422","000300.SH","沪深300",2023-07-04 13:46:00,3892.07,3892.71,3892.07,3892.62,1e-04,592.23,25341000
"31423","000300.SH","沪深300",2023-07-04 13:47:00,3892.3,3892.5,3891.69,3892.1,-1e-04,512.67,23649900
"31424","000300.SH","沪深300",2023-07-04 13:48:00,3892.16,3892.34,3891.3,3891.3,-2e-04,586.69,27935100
"31425","000300.SH","沪深300",2023-07-04 13:49:00,3891.15,3891.15,3890.04,3890.11,-3e-04,677.9,44048100
"31426","000300.SH","沪深300",2023-07-04 13:50:00,3890.11,3890.11,3888.68,3888.68,-4e-04,690.04,35962500
"31427","000300.SH","沪深300",2023-07-04 13:51:00,3888.51,3888.87,3888.16,3888.6,0,738.42,37647200
"31428","000300.SH","沪深300",2023-07-04 13:52:00,3888.41,3888.44,3887.97,3888.4,-1e-04,614.72,33479800
"31429","000300.SH","沪深300",2023-07-04 13:53:00,3888.29,3888.61,3887.41,3887.54,-2e-04,576.76,30041100
"31430","000300.SH","沪深300",2023-07-04 13:54:00,3887.43,3887.43,3886.49,3886.49,-3e-04,652.3,34619300
"31431","000300.SH","沪深300",2023-07-04 13:55:00,3886.97,3887.02,3886.27,3886.78,1e-04,754.92,35751800
"31432","000300.SH","沪深300",2023-07-04 13:56:00,3886.93,3887.31,3886.79,3886.9,0,725.05,32768200
"31433","000300.SH","沪深300",2023-07-04 13:57:00,3887.42,3887.51,3886.81,3887.15,1e-04,585.41,29865100
"31434","000300.SH","沪深300",2023-07-04 13:58:00,3887.31,3887.81,3887.09,3887.58,1e-04,653.39,32592300
"31435","000300.SH","沪深300",2023-07-04 13:59:00,3887.57,3887.72,3886.63,3886.82,-2e-04,811.8,41705500
"31436","000300.SH","沪深300",2023-07-04 14:00:00,3886.85,3886.85,3886.45,3886.63,0,805.08,41839400
"31437","000300.SH","沪深300",2023-07-04 14:01:00,3886.49,3887.02,3886.49,3886.75,0,732.5,34031200
"31438","000300.SH","沪深300",2023-07-04 14:02:00,3886.75,3886.84,3886.12,3886.61,0,768.5,39604000
"31439","000300.SH","沪深300",2023-07-04 14:03:00,3886.43,3886.43,3885.59,3885.59,-3e-04,741.89,40880100
"31440","000300.SH","沪深300",2023-07-04 14:04:00,3885.77,3885.77,3885.23,3885.51,0,765.72,44136000
"31441","000300.SH","沪深300",2023-07-04 14:05:00,3885.45,3885.49,3885.06,3885.49,0,688.24,41812300
"31442","000300.SH","沪深300",2023-07-04 14:06:00,3885.55,3887.37,3885.45,3887.37,5e-04,748.69,42017000
"31443","000300.SH","沪深300",2023-07-04 14:07:00,3887.38,3888.12,3887.35,3887.87,1e-04,662.01,38381000
"31444","000300.SH","沪深300",2023-07-04 14:08:00,3887.82,3888.01,3887.35,3887.49,-1e-04,626.78,39082600
"31445","000300.SH","沪深300",2023-07-04 14:09:00,3887.52,3887.61,3887.08,3887.6,0,552.43,28712500
"31446","000300.SH","沪深300",2023-07-04 14:10:00,3887.96,3888.03,3887.45,3887.5,0,541.86,26514100
"31447","000300.SH","沪深300",2023-07-04 14:11:00,3887.58,3888.96,3887.47,3888.96,4e-04,719.13,36616200
"31448","000300.SH","沪深300",2023-07-04 14:12:00,3888.92,3890.31,3888.92,3889.85,2e-04,622.16,31588300
"31449","000300.SH","沪深300",2023-07-04 14:13:00,3890,3890.49,3889.79,3890.14,1e-04,628.2,29522400
"31450","000300.SH","沪深300",2023-07-04 14:14:00,3890.28,3890.94,3890.28,3890.77,2e-04,649,30673200
"31451","000300.SH","沪深300",2023-07-04 14:15:00,3890.97,3892.39,3890.62,3892.34,4e-04,791.93,43881700
"31452","000300.SH","沪深300",2023-07-04 14:16:00,3892.77,3893.48,3892.59,3893.48,3e-04,691.68,37662900
"31453","000300.SH","沪深300",2023-07-04 14:17:00,3893.53,3893.99,3893.39,3893.84,1e-04,660.98,34443000
"31454","000300.SH","沪深300",2023-07-04 14:18:00,3893.82,3894.27,3893.45,3893.98,0,667.04,32800400
"31455","000300.SH","沪深300",2023-07-04 14:19:00,3893.83,3893.92,3892.86,3893.14,-2e-04,585.93,30433400
"31456","000300.SH","沪深300",2023-07-04 14:20:00,3893.08,3893.77,3892.85,3893.06,0,604.27,27921300
"31457","000300.SH","沪深300",2023-07-04 14:21:00,3892.85,3893.36,3892.57,3892.92,0,635.95,36367900
"31458","000300.SH","沪深300",2023-07-04 14:22:00,3893.02,3893.6,3892.78,3893.24,1e-04,581.7,28527000
"31459","000300.SH","沪深300",2023-07-04 14:23:00,3892.94,3892.99,3892.12,3892.73,-1e-04,563.09,31907500
"31460","000300.SH","沪深300",2023-07-04 14:24:00,3892.8,3894.59,3892.57,3894.52,5e-04,631.98,33403100
"31461","000300.SH","沪深300",2023-07-04 14:25:00,3894.5,3895.18,3894.5,3895.18,2e-04,693.43,40502400
"31462","000300.SH","沪深300",2023-07-04 14:26:00,3895.5,3895.5,3894.56,3894.82,-1e-04,600.44,31242000
"31463","000300.SH","沪深300",2023-07-04 14:27:00,3894.39,3894.58,3893.85,3894.09,-2e-04,563.76,30679800
"31464","000300.SH","沪深300",2023-07-04 14:28:00,3894.07,3894.37,3893.67,3894.2,0,590.54,25680200
"31465","000300.SH","沪深300",2023-07-04 14:29:00,3894.42,3895.09,3894.13,3895.09,2e-04,578.48,28268400
"31466","000300.SH","沪深300",2023-07-04 14:30:00,3894.94,3895.03,3893.14,3893.41,-4e-04,762.91,33101500
"31467","000300.SH","沪深300",2023-07-04 14:31:00,3893.47,3894.24,3893.4,3894.16,2e-04,683.9,43640000
"31468","000300.SH","沪深300",2023-07-04 14:32:00,3893.95,3894.75,3893.79,3894.48,1e-04,679.66,33188200
"31469","000300.SH","沪深300",2023-07-04 14:33:00,3894.61,3895.9,3894.41,3895.77,3e-04,692.34,36068000
"31470","000300.SH","沪深300",2023-07-04 14:34:00,3895.94,3896.08,3895.67,3895.85,0,652.98,39103500
"31471","000300.SH","沪深300",2023-07-04 14:35:00,3895.88,3896.12,3895.57,3896.03,0,644.48,31284400
"31472","000300.SH","沪深300",2023-07-04 14:36:00,3895.63,3897.2,3895.63,3897.2,3e-04,795.05,50099600
"31473","000300.SH","沪深300",2023-07-04 14:37:00,3897.15,3898.15,3897.15,3898.03,2e-04,784.11,45109200
"31474","000300.SH","沪深300",2023-07-04 14:38:00,3898.16,3898.43,3897.77,3897.93,0,757.56,42103000
"31475","000300.SH","沪深300",2023-07-04 14:39:00,3897.95,3898.85,3897.77,3898.85,2e-04,748.93,40929700
"31476","000300.SH","沪深300",2023-07-04 14:40:00,3898.93,3899.34,3898.23,3898.4,-1e-04,891.89,50393700
"31477","000300.SH","沪深300",2023-07-04 14:41:00,3898.3,3898.49,3898.03,3898.35,0,756.99,37858300
"31478","000300.SH","沪深300",2023-07-04 14:42:00,3898.52,3898.76,3898.12,3898.76,1e-04,729.46,38524400
"31479","000300.SH","沪深300",2023-07-04 14:43:00,3898.45,3898.61,3898.1,3898.51,-1e-04,713.87,39692800
"31480","000300.SH","沪深300",2023-07-04 14:44:00,3898.41,3898.65,3898.15,3898.45,0,791.4,35882800
"31481","000300.SH","沪深300",2023-07-04 14:45:00,3898.31,3898.59,3897.78,3897.78,-2e-04,993.44,44231100
"31482","000300.SH","沪深300",2023-07-04 14:46:00,3897.43,3898.51,3897.43,3898.18,1e-04,868.83,43389800
"31483","000300.SH","沪深300",2023-07-04 14:47:00,3898.31,3898.32,3897.67,3897.99,0,792.01,35530700
"31484","000300.SH","沪深300",2023-07-04 14:48:00,3898.01,3898.25,3897.5,3897.61,-1e-04,805.44,39835300
"31485","000300.SH","沪深300",2023-07-04 14:49:00,3897.82,3898.62,3897.44,3898.33,2e-04,914.98,48022200
"31486","000300.SH","沪深300",2023-07-04 14:50:00,3898.39,3898.39,3897.65,3897.92,-1e-04,832.59,43809600
"31487","000300.SH","沪深300",2023-07-04 14:51:00,3897.99,3898.04,3897.51,3897.56,-1e-04,811.57,38863800
"31488","000300.SH","沪深300",2023-07-04 14:52:00,3897.53,3897.91,3897.3,3897.3,-1e-04,891.51,43785500
"31489","000300.SH","沪深300",2023-07-04 14:53:00,3897.41,3898.14,3897.18,3898.06,2e-04,897.59,43910900
"31490","000300.SH","沪深300",2023-07-04 14:54:00,3897.83,3898.38,3897.81,3898.21,0,981.65,50894100
"31491","000300.SH","沪深300",2023-07-04 14:55:00,3898.34,3898.58,3898.11,3898.31,0,1174.8,60696900
"31492","000300.SH","沪深300",2023-07-04 14:56:00,3898.54,3898.74,3898.18,3898.33,0,1314.05,64728000
"31493","000300.SH","沪深300",2023-07-04 14:57:00,3898.16,3898.28,3898.16,3898.28,0,52.58,2817900
"31494","000300.SH","沪深300",2023-07-04 15:00:00,3898.35,3899.01,3898.35,3899.01,2e-04,2118.97,108991300
"31495","000300.SH","沪深300",2023-07-05 09:30:00,3895.19,3895.19,3891.42,3891.42,-0.0019,4886.46,220337700
"31496","000300.SH","沪深300",2023-07-05 09:31:00,3891.19,3892,3889.81,3891.81,1e-04,2587.68,121000800
"31497","000300.SH","沪深300",2023-07-05 09:32:00,3891.8,3893.25,3891.8,3893.25,4e-04,2593.03,125307300
"31498","000300.SH","沪深300",2023-07-05 09:33:00,3893.57,3894.83,3892.65,3894.83,4e-04,2268.69,114142900
"31499","000300.SH","沪深300",2023-07-05 09:34:00,3895.06,3895.97,3895.06,3895.77,2e-04,1994.9,100845800
"31500","000300.SH","沪深300",2023-07-05 09:35:00,3895.26,3895.42,3894.23,3894.47,-3e-04,2392.71,122240000
"31501","000300.SH","沪深300",2023-07-05 09:36:00,3894.48,3897.38,3894.38,3897.26,7e-04,2095.47,127525000
"31502","000300.SH","沪深300",2023-07-05 09:37:00,3897.76,3899.52,3897.75,3897.75,1e-04,1718.57,104299100
"31503","000300.SH","沪深300",2023-07-05 09:38:00,3897.37,3897.46,3895.94,3897.19,-1e-04,1690.51,75196200
"31504","000300.SH","沪深300",2023-07-05 09:39:00,3897.19,3897.5,3893.79,3894.14,-8e-04,1833.19,91524100
"31505","000300.SH","沪深300",2023-07-05 09:40:00,3893.86,3893.86,3891.02,3891.4,-7e-04,1762.24,80958600
"31506","000300.SH","沪深300",2023-07-05 09:41:00,3891.31,3891.4,3889.33,3889.45,-5e-04,1600.6,72089800
"31507","000300.SH","沪深300",2023-07-05 09:42:00,3889.85,3889.97,3887.67,3887.89,-4e-04,1499.35,71945400
"31508","000300.SH","沪深300",2023-07-05 09:43:00,3887.73,3889.72,3887.68,3889.72,5e-04,1382.43,59573600
"31509","000300.SH","沪深300",2023-07-05 09:44:00,3889.76,3889.95,3887.46,3887.46,-6e-04,1338.22,52660700
"31510","000300.SH","沪深300",2023-07-05 09:45:00,3887.4,3887.54,3885.37,3885.37,-5e-04,1668.33,82630500
"31511","000300.SH","沪深300",2023-07-05 09:46:00,3885.44,3885.96,3885.13,3885.56,0,1413.59,60252100
"31512","000300.SH","沪深300",2023-07-05 09:47:00,3885.88,3886.96,3885.67,3886.64,3e-04,1265.88,51858400
"31513","000300.SH","沪深300",2023-07-05 09:48:00,3887.03,3887.03,3884.09,3884.18,-6e-04,1441.58,60230000
"31514","000300.SH","沪深300",2023-07-05 09:49:00,3884.24,3884.93,3884.15,3884.58,1e-04,1321.75,53896000
"31515","000300.SH","沪深300",2023-07-05 09:50:00,3884.83,3885.41,3884.43,3884.8,1e-04,1200.58,55606100
"31516","000300.SH","沪深300",2023-07-05 09:51:00,3884.42,3884.53,3881.93,3881.93,-7e-04,1569.89,63554800
"31517","000300.SH","沪深300",2023-07-05 09:52:00,3882.19,3882.65,3881.92,3882.32,1e-04,1201.23,52056100
"31518","000300.SH","沪深300",2023-07-05 09:53:00,3882.33,3882.33,3880.06,3880.2,-5e-04,1265.04,55065700
"31519","000300.SH","沪深300",2023-07-05 09:54:00,3880.08,3880.16,3878.09,3878.13,-5e-04,1346.15,51391900
"31520","000300.SH","沪深300",2023-07-05 09:55:00,3877.82,3877.82,3876.61,3876.76,-4e-04,1315.34,64955800
"31521","000300.SH","沪深300",2023-07-05 09:56:00,3876.63,3876.99,3875.86,3876.99,1e-04,1218.97,55624300
"31522","000300.SH","沪深300",2023-07-05 09:57:00,3876.9,3878.13,3876.9,3877.03,0,1200,62983700
"31523","000300.SH","沪深300",2023-07-05 09:58:00,3877.44,3877.46,3876.15,3876.15,-2e-04,1187.5,56218500
"31524","000300.SH","沪深300",2023-07-05 09:59:00,3875.79,3876.17,3874.68,3876.04,0,1315.98,71445300
"31525","000300.SH","沪深300",2023-07-05 10:00:00,3876.31,3876.7,3875.68,3876.56,1e-04,1444.61,59836600
"31526","000300.SH","沪深300",2023-07-05 10:01:00,3876.82,3876.82,3874.49,3874.75,-5e-04,1173.19,50919700
"31527","000300.SH","沪深300",2023-07-05 10:02:00,3874.98,3876.54,3874.79,3876.39,4e-04,1016.7,42498900
"31528","000300.SH","沪深300",2023-07-05 10:03:00,3876.77,3878.54,3876.77,3878.24,5e-04,978.32,55037500
"31529","000300.SH","沪深300",2023-07-05 10:04:00,3878.03,3878.03,3876.56,3876.76,-4e-04,967.81,46932700
"31530","000300.SH","沪深300",2023-07-05 10:05:00,3877.09,3877.64,3876.68,3877.46,2e-04,930.87,37699800
"31531","000300.SH","沪深300",2023-07-05 10:06:00,3877.69,3877.92,3876.13,3876.65,-2e-04,1149.83,42023300
"31532","000300.SH","沪深300",2023-07-05 10:07:00,3876.8,3877.01,3876.13,3876.96,1e-04,1047.49,42937200
"31533","000300.SH","沪深300",2023-07-05 10:08:00,3877.03,3878.28,3876.87,3878.07,3e-04,990.22,41718200
"31534","000300.SH","沪深300",2023-07-05 10:09:00,3878.38,3878.8,3878.2,3878.8,2e-04,947.75,36614500
"31535","000300.SH","沪深300",2023-07-05 10:10:00,3879.03,3879.03,3877.6,3878.07,-2e-04,959.15,44889600
"31536","000300.SH","沪深300",2023-07-05 10:11:00,3878.39,3879.07,3878.39,3878.93,2e-04,839.03,51565700
"31537","000300.SH","沪深300",2023-07-05 10:12:00,3879.05,3879.05,3878.16,3878.62,-1e-04,923.13,51505100
"31538","000300.SH","沪深300",2023-07-05 10:13:00,3878.75,3878.97,3877.67,3878.22,-1e-04,951.25,83343500
"31539","000300.SH","沪深300",2023-07-05 10:14:00,3878.53,3878.53,3876.7,3877.02,-3e-04,836.82,35358300
"31540","000300.SH","沪深300",2023-07-05 10:15:00,3876.86,3876.98,3876.52,3876.98,0,912.88,46499000
"31541","000300.SH","沪深300",2023-07-05 10:16:00,3876.91,3878.67,3876.86,3878.29,3e-04,1027.44,67942100
"31542","000300.SH","沪深300",2023-07-05 10:17:00,3878.23,3878.24,3877.53,3878.13,0,888.11,45891500
"31543","000300.SH","沪深300",2023-07-05 10:18:00,3877.86,3880.27,3877.86,3879.45,3e-04,1166.42,59613800
"31544","000300.SH","沪深300",2023-07-05 10:19:00,3879.48,3880.17,3879.38,3879.38,0,1054.98,81849800
"31545","000300.SH","沪深300",2023-07-05 10:20:00,3879.23,3879.23,3876.78,3876.78,-7e-04,1299.08,64593700
"31546","000300.SH","沪深300",2023-07-05 10:21:00,3876.93,3877.93,3876.93,3877.65,2e-04,973.78,53529500
"31547","000300.SH","沪深300",2023-07-05 10:22:00,3877.46,3878.08,3877.26,3878.01,1e-04,769.76,34670500
"31548","000300.SH","沪深300",2023-07-05 10:23:00,3878.19,3878.88,3877.95,3878.51,1e-04,931.34,61370300
"31549","000300.SH","沪深300",2023-07-05 10:24:00,3878.5,3880.48,3878.41,3880.26,5e-04,922.78,55065700
"31550","000300.SH","沪深300",2023-07-05 10:25:00,3880.39,3881.07,3880.21,3880.91,2e-04,828.52,53203000
"31551","000300.SH","沪深300",2023-07-05 10:26:00,3880.99,3881.4,3880.57,3881.15,1e-04,825.29,73225100
"31552","000300.SH","沪深300",2023-07-05 10:27:00,3881.24,3881.3,3880.15,3880.81,-1e-04,753.43,60712800
"31553","000300.SH","沪深300",2023-07-05 10:28:00,3880.49,3881.01,3880.2,3880.78,0,777.85,56525500
"31554","000300.SH","沪深300",2023-07-05 10:29:00,3880.83,3881.04,3879.56,3879.56,-3e-04,780.98,57223700
"31555","000300.SH","沪深300",2023-07-05 10:30:00,3879.3,3879.3,3878.1,3878.22,-3e-04,858.87,51712300
"31556","000300.SH","沪深300",2023-07-05 10:31:00,3878.19,3879.37,3878.07,3878.86,2e-04,637.3,34941300
"31557","000300.SH","沪深300",2023-07-05 10:32:00,3879.31,3879.38,3878.39,3878.7,0,747.36,37964300
"31558","000300.SH","沪深300",2023-07-05 10:33:00,3878.9,3879.87,3878.9,3879.5,2e-04,658.93,32336000
"31559","000300.SH","沪深300",2023-07-05 10:34:00,3879.77,3880.16,3879.2,3880.15,2e-04,616.73,32871600
"31560","000300.SH","沪深300",2023-07-05 10:35:00,3880.11,3881.04,3880.11,3880.9,2e-04,577.88,31991100
"31561","000300.SH","沪深300",2023-07-05 10:36:00,3881.06,3881.69,3880.83,3881.4,1e-04,522.27,27013300
"31562","000300.SH","沪深300",2023-07-05 10:37:00,3881.55,3881.64,3881.1,3881.1,-1e-04,582.73,28267500
